match_number,team,player_name,batting_position_if_available,captain_flag,wicketkeeper_flag,is_impact_player,playing_order
56,Sunrisers Hyderabad,Ishan Kishan,3,1,1,0,4
56,Sunrisers Hyderabad,R Smaran,4,0,0,0,5
56,Sunrisers Hyderabad,H Klaasen,5,0,1,0,6
56,Sunrisers Hyderabad,S Arora,6,0,0,0,7
56,Sunrisers Hyderabad,Nithish Kumar Reddy,7,0,0,0,8
56,Sunrisers Hyderabad,PJ Cummins,8,1,0,0,9
56,Sunrisers Hyderabad,Shivang Kumar,9,0,0,0,10
56,Sunrisers Hyderabad,PP Hinge,10,0,0,0,11
56,Sunrisers Hyderabad,E Malinga,11,0,0,1,12
57,Kolkata Knight Riders,SR Dubey,,0,0,0,1
57,Kolkata Knight Riders,AM Rahane,1,1,0,0,2
57,Kolkata Knight Riders,FH Allen,2,0,0,0,3
57,Kolkata Knight Riders,A Raghuvanshi,3,0,0,0,4
57,Kolkata Knight Riders,C Green,4,0,0,0,5
57,Kolkata Knight Riders,RK Singh,5,0,0,0,6
57,Kolkata Knight Riders,R Powell,,0,0,0,7
57,Kolkata Knight Riders,MK Pandey,,0,0,0,8
57,Kolkata Knight Riders,SP Narine,,0,0,0,9
57,Kolkata Knight Riders,AS Roy,,0,0,0,10
57,Kolkata Knight Riders,Kartik Tyagi,,0,0,0,11
57,Kolkata Knight Riders,VG Arora,,0,0,1,12
57,Royal Challengers Bengaluru,JA Duffy,,0,0,0,1
57,Royal Challengers Bengaluru,JG Bethell,1,0,0,0,2
57,Royal Challengers Bengaluru,V Kohli,2,0,0,0,3
57,Royal Challengers Bengaluru,D Padikkal,3,0,0,0,4
57,Royal Challengers Bengaluru,RM Patidar,4,1,0,0,5
57,Royal Challengers Bengaluru,TH David,5,0,0,0,6
57,Royal Challengers Bengaluru,JM Sharma,6,0,1,0,7
57,Royal Challengers Bengaluru,VR Iyer,,0,0,0,8
57,Royal Challengers Bengaluru,KH Pandya,,0,0,0,9
57,Royal Challengers Bengaluru,B Kumar,,0,0,0,10
57,Royal Challengers Bengaluru,Rasikh Salam,,0,0,0,11
57,Royal Challengers Bengaluru,JR Hazlewood,,0,0,1,12
58,Punjab Kings,Priyansh Arya,1,0,0,0,1
58,Punjab Kings,P Simran Singh,2,0,1,0,2
58,Punjab Kings,C Connolly,3,0,0,0,3
58,Punjab Kings,SS Iyer,4,1,0,0,4
58,Punjab Kings,Suryansh Shedge,5,0,0,0,5
58,Punjab Kings,Shashank Singh,6,0,0,0,6
58,Punjab Kings,Azmatullah Omarzai,7,0,0,0,7
58,Punjab Kings,M Jansen,8,0,0,0,8
58,Punjab Kings,Vishnu Vinod,9,0,0,0,9
58,Punjab Kings,XC Bartlett,10,0,0,0,10
58,Punjab Kings,Arshdeep Singh,,0,0,0,11
58,Punjab Kings,YS Chahal,,0,0,1,12
58,Mumbai Indians,Raghu Sharma,,0,0,0,1
58,Mumbai Indians,RG Sharma,1,0,0,0,2
58,Mumbai Indians,RD Rickelton,2,0,0,0,3
58,Mumbai Indians,Naman Dhir,3,0,0,0,4
58,Mumbai Indians,Tilak Varma,4,0,0,0,5
58,Mumbai Indians,SE Rutherford,5,0,0,0,6
58,Mumbai Indians,WG Jacks,6,0,0,0,7
58,Mumbai Indians,RA Bawa,,0,0,0,8
58,Mumbai Indians,C Bosch,,0,0,0,9
58,Mumbai Indians,DL Chahar,,0,0,0,10
58,Mumbai Indians,SN Thakur,,0,0,0,11
58,Mumbai Indians,JJ Bumrah,,0,0,1,12
59,Chennai Super Kings,Gurjapneet Singh,,0,0,0,1
59,Chennai Super Kings,SV Samson,1,0,1,0,2
59,Chennai Super Kings,RD Gaikwad,2,1,0,0,3
59,Chennai Super Kings,Urvil Patel,3,0,1,0,4
59,Chennai Super Kings,Kartik Sharma,4,0,0,0,5
59,Chennai Super Kings,D Brevis,5,0,0,0,6
59,Chennai Super Kings,S Dube,6,0,0,0,7
59,Chennai Super Kings,PR Veer,7,0,0,0,8
59,Chennai Super Kings,A Kamboj,,0,0,0,9
59,Chennai Super Kings,Noor Ahmad,,0,0,0,10
59,Chennai Super Kings,SH Johnson,,0,0,0,11
59,Chennai Super Kings,Mukesh Choudhary,,0,0,1,12
59,Lucknow Super Giants,Prince Yadav,,0,0,0,1
59,Lucknow Super Giants,MR Marsh,1,0,0,0,2
59,Lucknow Super Giants,JP Inglis,2,0,0,0,3
59,Lucknow Super Giants,N Pooran,3,0,0,0,4
59,Lucknow Super Giants,Abdul Samad,4,0,0,0,5
59,Lucknow Super Giants,MD Choudhary,5,0,0,0,6
59,Lucknow Super Giants,AK Markram,,0,0,0,7
59,Lucknow Super Giants,RR Pant,,0,0,0,8
59,Lucknow Super Giants,Shahbaz Ahmed,,0,0,0,9
59,Lucknow Super Giants,Mohammed Shami,,0,0,0,10
59,Lucknow Super Giants,MP Yadav,,0,0,0,11
59,Lucknow Super Giants,Akash Singh,,0,0,1,12
60,Kolkata Knight Riders,M Pathirana,,0,0,0,1
60,Kolkata Knight Riders,AM Rahane,1,1,0,0,2
60,Kolkata Knight Riders,FH Allen,2,0,0,0,3
60,Kolkata Knight Riders,A Raghuvanshi,3,0,0,0,4
60,Kolkata Knight Riders,C Green,4,0,0,0,5
60,Kolkata Knight Riders,MK Pandey,,0,0,0,6
60,Kolkata Knight Riders,RK Singh,,0,0,0,7
60,Kolkata Knight Riders,SP Narine,,0,0,0,8
60,Kolkata Knight Riders,AS Roy,,0,0,0,9
60,Kolkata Knight Riders,CV Varun,,0,0,0,10
60,Kolkata Knight Riders,SR Dubey,,0,0,0,11
60,Kolkata Knight Riders,Kartik Tyagi,,0,0,1,12
60,Gujarat Titans,Mohammed Siraj,,0,0,0,1
60,Gujarat Titans,B Sai Sudharsan,1,0,0,0,2
60,Gujarat Titans,Shubman Gill,2,1,0,0,3
60,Gujarat Titans,N Sindhu,3,0,0,0,4
60,Gujarat Titans,JC Buttler,4,0,1,0,5
60,Gujarat Titans,R Tewatia,5,0,0,0,6
60,Gujarat Titans,JO Holder,,0,0,0,7
60,Gujarat Titans,Washington Sundar,,0,0,0,8
60,Gujarat Titans,Rashid Khan,,0,0,0,9
60,Gujarat Titans,K Rabada,,0,0,0,10
60,Gujarat Titans,Arshad Khan,,0,0,0,11
60,Gujarat Titans,R Sai Kishore,,0,0,1,12
61,Royal Challengers Bengaluru,Rasikh Salam,,0,0,0,1
61,Royal Challengers Bengaluru,JG Bethell,1,0,0,0,2
61,Royal Challengers Bengaluru,V Kohli,2,0,0,0,3
61,Royal Challengers Bengaluru,D Padikkal,3,0,0,0,4
61,Royal Challengers Bengaluru,VR Iyer,4,0,0,0,5
61,Royal Challengers Bengaluru,TH David,5,0,0,0,6
61,Royal Challengers Bengaluru,JM Sharma,,0,1,0,7
61,Royal Challengers Bengaluru,R Shepherd,,0,0,0,8
61,Royal Challengers Bengaluru,KH Pandya,,0,0,0,9
61,Royal Challengers Bengaluru,B Kumar,,0,0,0,10
61,Royal Challengers Bengaluru,Suyash Sharma,,0,0,0,11
61,Royal Challengers Bengaluru,JR Hazlewood,,0,0,1,12
61,Punjab Kings,YS Chahal,,0,0,0,1
61,Punjab Kings,Priyansh Arya,1,0,0,0,2
61,Punjab Kings,P Simran Singh,2,0,1,0,3
61,Punjab Kings,C Connolly,3,0,0,0,4
61,Punjab Kings,SS Iyer,4,1,0,0,5
61,Punjab Kings,Suryansh Shedge,5,0,0,0,6
61,Punjab Kings,MP Stoinis,6,0,0,0,7
61,Punjab Kings,Shashank Singh,7,0,0,0,8
61,Punjab Kings,Azmatullah Omarzai,8,0,0,0,9
61,Punjab Kings,Harpreet Brar,9,0,0,0,10
61,Punjab Kings,LH Ferguson,,0,0,0,11
61,Punjab Kings,Arshdeep Singh,,0,0,1,12
62,Rajasthan Royals,YBK Jaiswal,1,0,0,0,1
62,Rajasthan Royals,V Suryavanshi,2,0,0,0,2
62,Rajasthan Royals,Dhruv Jurel,3,0,1,0,3
62,Rajasthan Royals,R Parag,4,1,0,0,4
62,Rajasthan Royals,D Ferreira,5,0,0,0,5
62,Rajasthan Royals,Ravi Singh,6,0,0,0,6
62,Rajasthan Royals,SB Dubey,7,0,0,0,7
62,Rajasthan Royals,MD Shanaka,8,0,0,0,8
62,Rajasthan Royals,JC Archer,9,0,0,0,9
62,Rajasthan Royals,AF Milne,10,0,0,0,10
62,Rajasthan Royals,Brijesh Sharma,,0,0,0,11
62,Rajasthan Royals,Yash Raj Punja,,0,0,1,12
62,Delhi Capitals,Mukesh Kumar,,0,0,0,1
62,Delhi Capitals,Abishek Porel,1,0,0,0,2
62,Delhi Capitals,KL Rahul,2,1,1,0,3
62,Delhi Capitals,SU Parakh,3,0,0,0,4
62,Delhi Capitals,AR Patel,4,1,0,0,5
62,Delhi Capitals,T Stubbs,5,0,0,0,6
62,Delhi Capitals,DA Miller,6,0,0,0,7
62,Delhi Capitals,Ashutosh Sharma,7,0,0,0,8
62,Delhi Capitals,M Tiwari,,0,0,0,9
62,Delhi Capitals,MA Starc,,0,0,0,10
62,Delhi Capitals,L Ngidi,,0,0,0,11
62,Delhi Capitals,T Vijay,,0,0,1,12
63,Chennai Super Kings,Mukesh Choudhary,,0,0,0,1
63,Chennai Super Kings,SV Samson,1,0,1,0,2
63,Chennai Super Kings,RD Gaikwad,2,1,0,0,3
63,Chennai Super Kings,Urvil Patel,3,0,1,0,4
63,Chennai Super Kings,Kartik Sharma,4,0,0,0,5
63,Chennai Super Kings,D Brevis,5,0,0,0,6
63,Chennai Super Kings,S Dube,6,0,0,0,7
63,Chennai Super Kings,PR Veer,7,0,0,0,8
63,Chennai Super Kings,AJ Hosein,8,0,0,0,9
63,Chennai Super Kings,Noor Ahmad,,0,0,0,10
63,Chennai Super Kings,A Kamboj,,0,0,0,11
63,Chennai Super Kings,SH Johnson,,0,0,1,12
63,Sunrisers Hyderabad,Sakib Hussain,,0,0,0,1
63,Sunrisers Hyderabad,Abhishek Sharma,1,0,0,0,2
63,Sunrisers Hyderabad,TM Head,2,0,0,0,3
63,Sunrisers Hyderabad,Ishan Kishan,3,1,1,0,4
63,Sunrisers Hyderabad,H Klaasen,4,0,1,0,5
63,Sunrisers Hyderabad,Nithish Kumar Reddy,5,0,0,0,6
63,Sunrisers Hyderabad,S Arora,6,0,0,0,7
63,Sunrisers Hyderabad,R Smaran,7,0,0,0,8
63,Sunrisers Hyderabad,PJ Cummins,,1,0,0,9
63,Sunrisers Hyderabad,Shivang Kumar,,0,0,0,10
63,Sunrisers Hyderabad,E Malinga,,0,0,0,11
63,Sunrisers Hyderabad,PP Hinge,,0,0,1,12
64,Lucknow Super Giants,DS Rathi,,0,0,0,1
64,Lucknow Super Giants,MR Marsh,1,0,0,0,2
64,Lucknow Super Giants,JP Inglis,2,0,0,0,3
64,Lucknow Super Giants,N Pooran,3,0,0,0,4
64,Lucknow Super Giants,RR Pant,4,0,0,0,5
64,Lucknow Super Giants,Abdul Samad,5,0,0,0,6
64,Lucknow Super Giants,A Badoni,6,0,0,0,7
64,Lucknow Super Giants,Shahbaz Ahmed,,0,0,0,8
64,Lucknow Super Giants,Mohsin Khan,,0,0,0,9
64,Lucknow Super Giants,MP Yadav,,0,0,0,10
64,Lucknow Super Giants,Akash Singh,,0,0,0,11
64,Lucknow Super Giants,Prince Yadav,,0,0,1,12
64,Rajasthan Royals,Yash Raj Punja,,0,0,0,1
64,Rajasthan Royals,YBK Jaiswal,1,0,0,0,2
64,Rajasthan Royals,V Suryavanshi,2,0,0,0,3
64,Rajasthan Royals,Dhruv Jurel,3,0,1,0,4
64,Rajasthan Royals,LG Pretorius,4,0,0,0,5
64,Rajasthan Royals,D Ferreira,5,0,0,0,6
64,Rajasthan Royals,SB Dubey,,0,0,0,7
64,Rajasthan Royals,MD Shanaka,,0,0,0,8
64,Rajasthan Royals,JC Archer,,0,0,0,9
64,Rajasthan Royals,Sandeep Sharma,,0,0,0,10
64,Rajasthan Royals,SS Mishra,,0,0,0,11
64,Rajasthan Royals,Brijesh Sharma,,0,0,1,12
65,Mumbai Indians,AM Ghazanfar,,0,0,0,1
65,Mumbai Indians,RD Rickelton,1,0,0,0,2
65,Mumbai Indians,RG Sharma,2,0,0,0,3
65,Mumbai Indians,Naman Dhir,3,0,0,0,4
65,Mumbai Indians,SA Yadav,4,0,0,0,5
65,Mumbai Indians,Tilak Varma,5,0,0,0,6
65,Mumbai Indians,HH Pandya,6,1,0,0,7
65,Mumbai Indians,WG Jacks,7,0,0,0,8
65,Mumbai Indians,C Bosch,8,0,0,0,9
65,Mumbai Indians,DL Chahar,9,0,0,0,10
65,Mumbai Indians,JJ Bumrah,,0,0,0,11
65,Mumbai Indians,Raghu Sharma,,0,0,1,12
65,Kolkata Knight Riders,CV Varun,,0,0,0,1
65,Kolkata Knight Riders,A Raghuvanshi,,0,0,0,2
65,Kolkata Knight Riders,AM Rahane,1,1,0,0,3
65,Kolkata Knight Riders,FH Allen,2,0,0,0,4
65,Kolkata Knight Riders,MK Pandey,3,0,0,0,5
65,Kolkata Knight Riders,C Green,4,0,0,0,6
65,Kolkata Knight Riders,R Powell,5,0,0,0,7
65,Kolkata Knight Riders,RK Singh,6,0,0,0,8
65,Kolkata Knight Riders,T Dahiya,7,0,0,0,9
65,Kolkata Knight Riders,AS Roy,8,0,0,0,10
65,Kolkata Knight Riders,SP Narine,,0,0,0,11
65,Kolkata Knight Riders,Kartik Tyagi,,0,0,1,12
66,Gujarat Titans,M Prasidh Krishna,,0,0,0,1
66,Gujarat Titans,B Sai Sudharsan,1,0,0,0,2
66,Gujarat Titans,Shubman Gill,2,1,0,0,3
66,Gujarat Titans,JC Buttler,3,0,1,0,4
66,Gujarat Titans,R Tewatia,4,0,0,0,5
66,Gujarat Titans,Washington Sundar,5,0,0,0,6
66,Gujarat Titans,N Sindhu,,0,0,0,7
66,Gujarat Titans,JO Holder,,0,0,0,8
66,Gujarat Titans,Rashid Khan,,0,0,0,9
66,Gujarat Titans,K Rabada,,0,0,0,10
66,Gujarat Titans,Arshad Khan,,0,0,0,11
66,Gujarat Titans,Mohammed Siraj,,0,0,1,12
66,Chennai Super Kings,Gurjapneet Singh,,0,0,0,1
66,Chennai Super Kings,SV Samson,1,0,1,0,2
66,Chennai Super Kings,MW Short,2,0,0,0,3
66,Chennai Super Kings,RD Gaikwad,3,1,0,0,4
66,Chennai Super Kings,Urvil Patel,4,0,1,0,5
66,Chennai Super Kings,Kartik Sharma,5,0,0,0,6
66,Chennai Super Kings,D Brevis,6,0,0,0,7
66,Chennai Super Kings,S Dube,7,0,0,0,8
66,Chennai Super Kings,A Kamboj,8,0,0,0,9
66,Chennai Super Kings,Noor Ahmad,9,0,0,0,10
66,Chennai Super Kings,Mukesh Choudhary,10,0,0,0,11
66,Chennai Super Kings,SH Johnson,11,0,0,1,12
67,Sunrisers Hyderabad,HV Patel,,0,0,0,1
67,Sunrisers Hyderabad,Abhishek Sharma,1,0,0,0,2
67,Sunrisers Hyderabad,TM Head,2,0,0,0,3
67,Sunrisers Hyderabad,Ishan Kishan,3,1,1,0,4
67,Sunrisers Hyderabad,H Klaasen,4,0,1,0,5
67,Sunrisers Hyderabad,Nithish Kumar Reddy,5,0,0,0,6
67,Sunrisers Hyderabad,S Arora,,0,0,0,7
67,Sunrisers Hyderabad,R Smaran,,0,0,0,8
67,Sunrisers Hyderabad,PJ Cummins,,1,0,0,9
67,Sunrisers Hyderabad,Shivang Kumar,,0,0,0,10
67,Sunrisers Hyderabad,E Malinga,,0,0,0,11
67,Sunrisers Hyderabad,Sakib Hussain,,0,0,1,12
67,Royal Challengers Bengaluru,Suyash Sharma,,0,0,0,1
67,Royal Challengers Bengaluru,VR Iyer,1,0,0,0,2
67,Royal Challengers Bengaluru,V Kohli,2,0,0,0,3
67,Royal Challengers Bengaluru,D Padikkal,3,0,0,0,4
67,Royal Challengers Bengaluru,RM Patidar,4,1,0,0,5
67,Royal Challengers Bengaluru,KH Pandya,5,0,0,0,6
67,Royal Challengers Bengaluru,TH David,6,0,0,0,7
67,Royal Challengers Bengaluru,JM Sharma,,0,1,0,8
67,Royal Challengers Bengaluru,R Shepherd,,0,0,0,9
67,Royal Challengers Bengaluru,B Kumar,,0,0,0,10
67,Royal Challengers Bengaluru,JR Hazlewood,,0,0,0,11
67,Royal Challengers Bengaluru,Rasikh Salam,,0,0,1,12
68,Lucknow Super Giants,DS Rathi,,0,0,0,1
68,Lucknow Super Giants,JP Inglis,1,0,0,0,2
68,Lucknow Super Giants,AA Kulkarni,2,0,0,0,3
68,Lucknow Super Giants,N Pooran,3,0,0,0,4
68,Lucknow Super Giants,A Badoni,4,0,0,0,5
68,Lucknow Super Giants,RR Pant,5,0,0,0,6
68,Lucknow Super Giants,Abdul Samad,6,0,0,0,7
68,Lucknow Super Giants,MD Choudhary,7,0,0,0,8
68,Lucknow Super Giants,Arjun Tendulkar,8,0,0,0,9
68,Lucknow Super Giants,Mohammed Shami,,0,0,0,10
68,Lucknow Super Giants,Prince Yadav,,0,0,0,11
68,Lucknow Super Giants,Mohsin Khan,,0,0,1,12
68,Punjab Kings,YS Chahal,,0,0,0,1
68,Punjab Kings,Priyansh Arya,1,0,0,0,2
68,Punjab Kings,P Simran Singh,2,0,1,0,3
68,Punjab Kings,C Connolly,3,0,0,0,4
68,Punjab Kings,SS Iyer,4,1,0,0,5
68,Punjab Kings,Suryansh Shedge,5,0,0,0,6
68,Punjab Kings,Shashank Singh,,0,0,0,7
68,Punjab Kings,Azmatullah Omarzai,,0,0,0,8
68,Punjab Kings,M Jansen,,0,0,0,9
68,Punjab Kings,Vijaykumar Vyshak,,0,0,0,10
68,Punjab Kings,Arshdeep Singh,,0,0,0,11
68,Punjab Kings,MP Stoinis,,0,0,1,12
69,Rajasthan Royals,YBK Jaiswal,1,0,0,0,1
69,Rajasthan Royals,V Suryavanshi,2,0,0,0,2
69,Rajasthan Royals,Dhruv Jurel,3,0,1,0,3
69,Rajasthan Royals,R Parag,4,1,0,0,4
69,Rajasthan Royals,MD Shanaka,5,0,0,0,5
69,Rajasthan Royals,D Ferreira,6,0,0,0,6
69,Rajasthan Royals,JC Archer,7,0,0,0,7
69,Rajasthan Royals,SB Dubey,8,0,0,0,8
69,Rajasthan Royals,RA Jadeja,9,0,0,0,9
69,Rajasthan Royals,N Burger,10,0,0,0,10
69,Rajasthan Royals,Yash Raj Punja,,0,0,0,11
69,Rajasthan Royals,Brijesh Sharma,,0,0,1,12
69,Mumbai Indians,Raghu Sharma,,0,0,0,1
69,Mumbai Indians,RG Sharma,1,0,0,0,2
69,Mumbai Indians,RD Rickelton,2,0,0,0,3
69,Mumbai Indians,Naman Dhir,3,0,0,0,4
69,Mumbai Indians,SA Yadav,4,0,0,0,5
69,Mumbai Indians,Tilak Varma,5,0,0,0,6
69,Mumbai Indians,WG Jacks,6,0,0,0,7
69,Mumbai Indians,HH Pandya,7,1,0,0,8
69,Mumbai Indians,C Bosch,8,0,0,0,9
69,Mumbai Indians,SN Thakur,9,0,0,0,10
69,Mumbai Indians,DL Chahar,10,0,0,0,11
69,Mumbai Indians,AM Ghazanfar,11,0,0,1,12
70,Delhi Capitals,Kuldeep Yadav,,0,0,0,1
70,Delhi Capitals,Abishek Porel,1,0,0,0,2
70,Delhi Capitals,KL Rahul,2,1,1,0,3
70,Delhi Capitals,SU Parakh,3,0,0,0,4
70,Delhi Capitals,AR Patel,4,1,0,0,5
70,Delhi Capitals,DA Miller,5,0,0,0,6
70,Delhi Capitals,Ashutosh Sharma,6,0,0,0,7
70,Delhi Capitals,T Stubbs,7,0,0,0,8
70,Delhi Capitals,M Tiwari,,0,0,0,9
70,Delhi Capitals,Auqib Nabi,,0,0,0,10
70,Delhi Capitals,L Ngidi,,0,0,0,11
70,Delhi Capitals,MA Starc,,0,0,1,12
70,Kolkata Knight Riders,SP Narine,,0,0,0,1
70,Kolkata Knight Riders,AM Rahane,1,1,0,0,2
70,Kolkata Knight Riders,FH Allen,2,0,0,0,3
70,Kolkata Knight Riders,MK Pandey,3,0,0,0,4
70,Kolkata Knight Riders,C Green,4,0,0,0,5
70,Kolkata Knight Riders,R Powell,5,0,0,0,6
70,Kolkata Knight Riders,RK Singh,6,0,0,0,7
70,Kolkata Knight Riders,T Dahiya,7,0,0,0,8
70,Kolkata Knight Riders,AS Roy,8,0,0,0,9
70,Kolkata Knight Riders,Kartik Tyagi,9,0,0,0,10
70,Kolkata Knight Riders,CV Varun,10,0,0,0,11
70,Kolkata Knight Riders,SR Dubey,11,0,0,1,12
71,Royal Challengers Bengaluru,R Shepherd,,0,0,0,1
71,Royal Challengers Bengaluru,VR Iyer,1,0,0,0,2
71,Royal Challengers Bengaluru,V Kohli,2,0,0,0,3
71,Royal Challengers Bengaluru,D Padikkal,3,0,0,0,4
71,Royal Challengers Bengaluru,RM Patidar,4,1,0,0,5
71,Royal Challengers Bengaluru,KH Pandya,5,0,0,0,6
71,Royal Challengers Bengaluru,TH David,6,0,0,0,7
71,Royal Challengers Bengaluru,JM Sharma,7,0,1,0,8
71,Royal Challengers Bengaluru,B Kumar,,0,0,0,9
71,Royal Challengers Bengaluru,JR Hazlewood,,0,0,0,10
71,Royal Challengers Bengaluru,JA Duffy,,0,0,0,11
71,Royal Challengers Bengaluru,Rasikh Salam,,0,0,1,12
71,Gujarat Titans,K Khejroliya,,0,0,0,1
71,Gujarat Titans,B Sai Sudharsan,1,0,0,0,2
71,Gujarat Titans,Shubman Gill,2,1,0,0,3
71,Gujarat Titans,JC Buttler,3,0,1,0,4
71,Gujarat Titans,N Sindhu,4,0,0,0,5
71,Gujarat Titans,Washington Sundar,5,0,0,0,6
71,Gujarat Titans,JO Holder,6,0,0,0,7
71,Gujarat Titans,R Tewatia,7,0,0,0,8
71,Gujarat Titans,Rashid Khan,8,0,0,0,9
71,Gujarat Titans,K Rabada,9,0,0,0,10
71,Gujarat Titans,Mohammed Siraj,10,0,0,0,11
71,Gujarat Titans,M Prasidh Krishna,11,0,0,1,12
72,Rajasthan Royals,YBK Jaiswal,1,0,0,0,1
72,Rajasthan Royals,V Suryavanshi,2,0,0,0,2
72,Rajasthan Royals,Dhruv Jurel,3,0,1,0,3
72,Rajasthan Royals,R Parag,4,1,0,0,4
72,Rajasthan Royals,D Ferreira,5,0,0,0,5
72,Rajasthan Royals,MD Shanaka,6,0,0,0,6
72,Rajasthan Royals,RA Jadeja,7,0,0,0,7
72,Rajasthan Royals,JC Archer,8,0,0,0,8
72,Rajasthan Royals,N Burger,9,0,0,0,9
72,Rajasthan Royals,SS Mishra,10,0,0,0,10
72,Rajasthan Royals,Brijesh Sharma,,0,0,0,11
72,Rajasthan Royals,Yash Raj Punja,,0,0,1,12
72,Sunrisers Hyderabad,PP Hinge,,0,0,0,1
72,Sunrisers Hyderabad,Abhishek Sharma,1,0,0,0,2
72,Sunrisers Hyderabad,TM Head,2,0,0,0,3
72,Sunrisers Hyderabad,Ishan Kishan,3,1,1,0,4
72,Sunrisers Hyderabad,R Smaran,4,0,0,0,5
72,Sunrisers Hyderabad,H Klaasen,5,0,1,0,6
72,Sunrisers Hyderabad,Nithish Kumar Reddy,6,0,0,0,7
72,Sunrisers Hyderabad,Salil Arora,7,0,0,0,8
72,Sunrisers Hyderabad,PJ Cummins,8,1,0,0,9
72,Sunrisers Hyderabad,Shivang Kumar,9,0,0,0,10
72,Sunrisers Hyderabad,E Malinga,10,0,0,0,11
72,Sunrisers Hyderabad,Sakib Hussain,11,0,0,1,12
73,Gujarat Titans,B Sai Sudharsan,2,0,0,0,1
73,Gujarat Titans,Shubman Gill,1,1,0,0,2
73,Gujarat Titans,JC Buttler,,0,1,0,3
73,Gujarat Titans,N Sindhu,,0,0,0,4
73,Gujarat Titans,Washington Sundar,3,0,0,0,5
73,Gujarat Titans,JO Holder,,0,0,0,6
73,Gujarat Titans,R Tewatia,4,0,0,0,7
73,Gujarat Titans,Rashid Khan,,0,0,0,8
73,Gujarat Titans,R Sai Kishore,,0,0,0,9
73,Gujarat Titans,K Rabada,,0,0,0,10
73,Gujarat Titans,Mohammed Siraj,,0,0,0,11
73,Gujarat Titans,M Prasidh Krishna,,0,0,1,12
73,Rajasthan Royals,YBK Jaiswal,1,0,0,0,1
73,Rajasthan Royals,V Suryavanshi,2,0,0,0,2
73,Rajasthan Royals,Dhruv Jurel,3,0,1,0,3
73,Rajasthan Royals,R Parag,4,1,0,0,4
73,Rajasthan Royals,D Ferreira,5,0,0,0,5
73,Rajasthan Royals,MD Shanaka,,0,0,0,6
73,Rajasthan Royals,RA Jadeja,6,0,0,0,7
73,Rajasthan Royals,JC Archer,,0,0,0,8
73,Rajasthan Royals,N Burger,,0,0,0,9
73,Rajasthan Royals,SS Mishra,,0,0,0,10
73,Rajasthan Royals,Brijesh Sharma,,0,0,0,11
73,Rajasthan Royals,Yash Raj Punja,,0,0,1,12
74,Royal Challengers Bengaluru,R Shepherd,,0,0,0,1
74,Royal Challengers Bengaluru,VR Iyer,2,0,0,0,2
74,Royal Challengers Bengaluru,V Kohli,1,0,0,0,3
74,Royal Challengers Bengaluru,D Padikkal,3,0,0,0,4
74,Royal Challengers Bengaluru,RM Patidar,4,1,0,0,5
74,Royal Challengers Bengaluru,KH Pandya,,0,0,0,6
74,Royal Challengers Bengaluru,TH David,6,0,0,0,7
74,Royal Challengers Bengaluru,JM Sharma,5,0,1,0,8
74,Royal Challengers Bengaluru,B Kumar,,0,0,0,9
74,Royal Challengers Bengaluru,JR Hazlewood,,0,0,0,10
74,Royal Challengers Bengaluru,JA Duffy,,0,0,0,11
74,Royal Challengers Bengaluru,Rasikh Salam,,0,0,1,12
74,Gujarat Titans,B Sai Sudharsan,2,0,0,0,1
74,Gujarat Titans,Shubman Gill,1,1,0,0,2
74,Gujarat Titans,JC Buttler,3,0,1,0,3
74,Gujarat Titans,N Sindhu,4,0,0,0,4
74,Gujarat Titans,Washington Sundar,5,0,0,0,5
74,Gujarat Titans,JO Holder,6,0,0,0,6
74,Gujarat Titans,R Tewatia,7,0,0,0,7
74,Gujarat Titans,Rashid Khan,8,0,0,0,8
74,Gujarat Titans,Arshad Khan,,0,0,0,9
74,Gujarat Titans,K Rabada,,0,0,0,10
74,Gujarat Titans,Mohammed Siraj,,0,0,0,11
74,Gujarat Titans,M Prasidh Krishna,,0,0,1,12
